	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Healthy	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease	Disease
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_mutans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46003075839361e-07	0.0	3.97190059161866e-07	0.0	5.91405891295183e-08	1.19703530287094e-07	3.19553110201593e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_oralis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82303825509503e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.67205360063112e-07	7.99634867677467e-08	0.0	0.0	0.0	5.24023534559069e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_parasanguinis	0.0	5.45960158028363e-08	2.94418797464011e-07	0.0	0.0	0.0	2.6634831145558e-07	1.21216666160124e-06	0.0	0.0	0.0	0.0	4.91873671269184e-08	0.0	7.87051981857141e-06	9.59735599811065e-06	8.02584466195458e-08	5.22104402110906e-07	2.01682916867971e-07	6.8528671371181e-06	3.50132817816518e-06	1.84045880808031e-07	0.0	5.02247320608374e-07
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_pasteurianus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_salivarius	0.0	7.27179906592615e-08	7.05913420270812e-07	2.06708336553372e-07	0.0	1.54324556456435e-07	4.75922642122156e-06	7.79499939538048e-06	0.0	0.0	0.0	0.0	3.70778164360914e-07	4.67285709037584e-08	2.06042399642721e-05	4.17401766471016e-06	9.5487617835966e-08	0.0	5.84085879324266e-07	1.15718520080936e-05	7.73745305928928e-06	4.86468243530342e-06	3.79568489745589e-07	7.36412929378845e-07
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_sanguinis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11220766520217e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.32923451763351e-08	0.0	6.16329008546664e-08	4.53904859948844e-07	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_sp._I-P16	0.0	0.0	0.0	0.0	0.0	0.0	8.54296407390628e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_thermophilus	5.83560503963359e-07	1.04449829354044e-06	0.0	3.23860504690285e-07	7.37933298995325e-08	7.36233353505515e-08	0.0	0.0	0.0	0.0	0.0	2.20710622977929e-07	0.0	8.86273415240948e-07	9.09154897631437e-08	0.0	0.0	7.3034786403523e-07	0.0	2.64946039299463e-06	3.52148304204872e-07	0.0	0.0	5.89740834959141e-08
k_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus_vestibularis	0.0	0.0	0.0	0.0	0.0	0.0	2.03627034806626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.38703808974868e-08	3.3997255395189e-07	0.0	0.0	0.0	3.43061378513074e-06	0.0	2.44779326315253e-06	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Catabacteriaceae|g_Catabacter|s_Catabacter_hongkongensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55974337337004e-08	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Christensenellaceae|g_Christensenella|s_Christensenella_minuta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus_pullicaecorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.11664118440906e-07	0.0	8.12859037482997e-08	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus_sp._2789STDY5834927_/_Clostridia_bacterium_UC5.1-1D1	0.0	0.0	0.0	8.32959077299866e-08	6.72613693509453e-08	0.0	1.67424120866262e-08	0.0	2.23685739626302e-07	0.0	1.23773079196726e-07	0.0	0.0	0.0	4.71941446235236e-08	0.0	1.00017557410322e-07	0.0	3.74754967362296e-07	0.0	0.0	0.0	0.0	4.69323371032769e-08
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Butyricicoccus|s_Butyricicoccus_sp._N15.MGS-46_&_N54.MGS-46_&_K4410.MGS-46	2.32168502599576e-06	1.07590370676854e-06	6.80344283417334e-07	5.55757822615054e-06	2.04878250891865e-06	2.59434417484488e-06	4.73360697282527e-07	1.45374846819324e-07	1.16160220265172e-06	0.0	0.0	0.0	6.52335821535722e-07	2.26309684881545e-06	1.04219135451532e-06	1.29176183382517e-06	0.0	0.0	0.0	1.09394455388874e-06	0.0	6.67283898568363e-08	6.72879036181895e-07	7.78512472759288e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_butyricum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_celatum	0.0	4.79975819146595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31123949125527e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_disporicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15825879720612e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_neonatale	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99640382494493e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_paraputrificum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_perfringens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.34201039501795e-08	0.0	0.0	0.0	9.47821623419263e-07	0.0	0.0	3.61789770752435e-07	0.0	0.0	0.0	0.0	0.0	4.31579492870444e-07	2.81794537232799e-06	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_phoceensis	0.0	5.9833418284419e-07	3.42295063188535e-07	7.33459827551225e-07	1.04456018844316e-06	4.59192314300317e-07	1.70073907973057e-07	0.0	5.47923318881453e-07	0.0	1.20520056339609e-07	0.0	0.0	1.47911867998884e-06	5.59611066346054e-08	0.0	4.05327935604999e-07	0.0	1.03722766828397e-06	1.14702269296119e-07	0.0	1.76399496335874e-07	1.7497918891855e-07	4.65191630452239e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_saudiense	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44135646408301e-06	0.0	0.0	0.0	5.20677049647971e-07	0.0	8.93081806829607e-08	4.2196088904136e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_sp._2789STDY5608831	0.0	0.0	0.0	4.90741861322172e-07	8.99966661196605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.02378013141237e-07	0.0	0.0	1.32670595890537e-07	1.4594541853418e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_sp._AT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.14309948735689e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.76494438954666e-08
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_sp._CL-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Clostridium|s_Clostridium_sp._Marseille-P2538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Hungatella|s_Hungatella_hathewayi_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1427741257637e-08	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Hungatella|s_Hungatella_hathewayi_2	0.0	0.0	0.0	0.0	9.24365699028922e-08	0.0	0.0	0.0	0.0	0.0	1.2765749369198e-07	1.14556272544571e-07	0.0	0.0	0.0	0.0	1.64625310011375e-06	0.0	6.17515013938495e-07	0.0	1.29483118306977e-06	1.83885686809662e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Anaerofustis|s_Anaerofustis_stercorihominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacteriaceae_bacterium_CHKCI004_&_Eubacterium_sp._An3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44988753676598e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_eligens	5.77757021799059e-07	2.44562870437836e-07	8.83365402064958e-07	4.96432127802259e-07	2.41377090462928e-07	1.20247345939911e-06	3.16030717218081e-06	1.61990444877957e-05	7.66092560822856e-08	0.0	0.0	0.0	1.19774656922972e-06	2.60169885783483e-06	1.55276305198906e-06	0.0	0.0	0.0	0.0	1.81706375771913e-06	7.61741651162603e-08	1.9875335398709e-06	0.0	3.74010518531274e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_hallii	3.5283072381559e-08	2.88476342638996e-06	1.0807977716994e-06	2.26282379792197e-06	3.79962945020988e-06	2.125593887217e-06	3.61459490127393e-06	0.0	2.33708714806434e-06	0.0	0.0	0.0	1.90561849686387e-07	2.85884507459243e-06	1.43129907234108e-06	0.0	6.12768232367163e-06	0.0	0.0	6.68471734048884e-07	0.0	1.48140657797862e-06	8.38082541312188e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_ramulus	0.0	7.75094471757968e-07	1.59207599336414e-07	3.17365249705854e-07	1.92993210442439e-07	4.80782641970863e-07	0.0	0.0	2.42900732876047e-06	0.0	0.0	0.0	1.00783255758756e-07	1.19973734393392e-06	2.31949382006039e-07	0.0	0.0	0.0	0.0	1.79267529222428e-07	0.0	4.97421880739551e-08	2.34233335990575e-07	1.25402160940241e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._36_13_&_CAG:86	2.93938235952525e-07	0.0	7.46457038748913e-08	0.0	0.0	2.97069753757971e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09112324915539e-07	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._38_16_&_CAG:146	2.00293410625999e-06	0.0	3.04324283905715e-07	4.64590989947435e-07	1.32778876466956e-06	0.0	0.0	0.0	1.93466276911831e-06	0.0	4.25426555031149e-06	0.0	9.6759964259003e-07	0.0	1.16330524759804e-06	0.0	0.0	0.0	9.00789428240092e-07	1.25576675454491e-07	0.0	0.0	2.16030409349297e-06	5.0031965903411e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:115	0.0	1.41751262204239e-06	0.0	0.0	0.0	5.62120024550815e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.12741108910525e-08	0.0	0.0	0.0	0.0	0.0	7.9325728209625e-07	0.0	0.0	1.91094517970538e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:156	1.75774575769889e-07	2.42353822571119e-07	0.0	2.25675236668108e-07	4.06342596374983e-07	8.19613905042777e-08	0.0	0.0	2.98609283600783e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08193161810492e-07	0.0	9.29795821319493e-08	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:161	0.0	0.0	5.44282184885391e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.30767792439031e-08	0.0	0.0	1.18805546549582e-08	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:180	0.0	2.99842708115643e-06	3.30944733672204e-06	0.0	0.0	4.1407429745533e-06	0.0	0.0	7.93520374563394e-06	0.0	0.0	0.0	4.37894821466525e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17760632313803e-08	7.22857941364936e-06	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:192	0.0	0.0	6.13238881064527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.59125901627461e-08	0.0	0.0	4.20127799823179e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.80581812106787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28502689607936e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:252	2.2233557022623e-07	0.0	7.19894271540244e-07	5.99364264960092e-08	1.2502886823668e-07	0.0	2.25719084927173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.50835280723269e-08	0.0	0.0	0.0	1.09503259166615e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:38	7.14340348978025e-08	3.9163739950397e-08	0.0	0.0	0.0	8.7336517037467e-07	7.99486100368349e-07	0.0	4.43945742435973e-08	6.72564086849354e-08	0.0	7.50670310037888e-07	0.0	7.91425634296192e-08	0.0	0.0	0.0	0.0	1.61723732241752e-07	6.82080989846655e-08	5.73316073755063e-08	3.46711535988328e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_sp._CAG:603_&_sp.__2789STDY5608818	0.0	0.0	2.82671531399105e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Eubacteriaceae|g_Eubacterium|s_Eubacterium_ventriosum	5.50989116369612e-07	4.04842747506103e-07	8.33282507353749e-07	1.48921234410382e-07	3.71174066373987e-07	2.6681679580294e-07	2.11615773473713e-07	0.0	5.76476089343418e-07	0.0	0.0	0.0	3.04487630997528e-07	0.0	5.67607142306046e-08	0.0	0.0	0.0	0.0	3.07136382599609e-07	0.0	0.0	2.59142771577802e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerostipes|s_Anaerostipes_caccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.00582554561611e-07	0.0	5.30094799131108e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.94435101814764e-07	0.0	0.0	0.0	1.03952512669704e-06	1.32255831477248e-07	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerostipes|s_Anaerostipes_hadrus_1	2.49968396395273e-06	2.97495090921034e-06	1.23583218179955e-06	2.52914956459983e-06	4.640081053232e-06	2.0918674949073e-06	5.57419892502605e-06	0.0	5.3233249583372e-06	0.0	0.0	0.0	2.97560129261622e-07	2.73843949007258e-05	3.63383890613854e-06	1.58034331830443e-06	1.60623203070274e-06	2.55872263102985e-05	3.38980954770932e-06	6.85533711521432e-07	0.0	2.36511229602292e-07	3.19613868252027e-07	1.12561587458548e-05
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerostipes|s_Anaerostipes_hadrus_2	0.0	1.43919342683877e-06	2.13791130875961e-06	6.7684180903577e-06	9.07881356261894e-06	8.4082832912442e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.90114491632892e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48806577934222e-08
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Anaerotignum|s_Anaerotignum_lactatifermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.22670555349416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_hansenii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.88987105389337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_hydrogenotrophica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82911921574898e-08	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_massiliensis	1.20095460524623e-07	1.83594864712601e-06	1.57266492304521e-06	3.38681756209148e-06	9.3390932412231e-06	2.15306625001082e-06	3.37644685527889e-06	0.0	5.63908135082237e-06	0.0	3.04763993573751e-06	0.0	3.7608706773889e-06	2.67440264087133e-06	5.03514347587029e-06	0.0	5.42245859970099e-06	0.0	0.0	1.28072867167442e-06	0.0	1.12179569525071e-06	9.84912436799124e-06	5.12831247929488e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_obeum	1.47684666439172e-07	2.60991416751761e-06	6.01075458388072e-07	1.01526886238643e-05	9.80317268309717e-06	2.458194696544e-06	8.42509469756641e-07	0.0	6.97583044058027e-07	6.02443136906931e-07	7.01500423077909e-07	0.0	1.49169934431597e-06	7.07695353164427e-08	4.21090415486504e-07	0.0	0.0	0.0	0.0	2.84063383603011e-06	4.50536591409385e-08	0.0	1.5709899244323e-06	1.42666016211647e-06
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_producta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.69385070135446e-08	0.0	0.0	2.20316467423808e-08	4.74037506936901e-08	0.0	0.0	0.0	0.0	3.43979285240519e-06	4.45148065580937e-07	1.01773192249482e-06	0.0	6.44469727141412e-07	1.15331382545822e-08	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_producta_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94408123100984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._2789STDY5608796_&_sp._2789STDY5608848	2.01209980353238e-06	0.0	5.02362058548909e-07	0.0	0.0	0.0	0.0	0.0	2.3142712444793e-06	0.0	0.0	0.0	0.0	1.29156155383796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._2789STDY5834862	1.11404982080412e-07	9.15740604317098e-08	7.44864394949955e-08	6.12490085906571e-08	4.35085542558237e-07	5.56995083608358e-08	8.97685467274093e-08	0.0	5.94567234234797e-08	0.0	4.2464309069176e-07	0.0	8.21388129393216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.40546429940217e-07	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._CAG:237	2.05346095309786e-07	0.0	7.65561390351617e-08	0.0	0.0	0.0	2.8996862947529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._CAG:257	0.0	0.0	0.0	0.0	1.37690732618557e-08	0.0	0.0	0.0	1.11518909800369e-07	2.48248786746718e-07	0.0	0.0	0.0	3.8611552720027e-08	0.0	0.0	0.0	0.0	5.02738675939288e-06	0.0	2.96302354214189e-07	7.17386909480335e-08	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._CAG:52_&_sp._2789STDY5834917	2.65835179046981e-07	1.15436988233452e-06	1.23932109286416e-06	3.20491048316403e-06	6.13158094220488e-06	7.52640482877953e-07	3.61914246847795e-07	0.0	2.1278168438756e-06	0.0	0.0	0.0	1.81246120921253e-06	2.01492064092011e-06	0.0	2.70074775393765e-06	0.0	0.0	0.0	1.28743758254024e-06	0.0	0.0	0.0	0.0
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_sp._Marseille-P3087_/_Ruminococcus_sp._2789STDY5608882	8.17970860383488e-08	4.16269892533785e-06	7.62292546881351e-07	1.73624996534156e-07	5.55387989276503e-07	9.49677940780185e-07	1.378835491997e-07	0.0	4.62103017940899e-07	0.0	2.6523841199824e-07	0.0	4.59786680390379e-07	0.0	2.06688474204032e-07	0.0	0.0	0.0	0.0	2.56054436210214e-06	0.0	1.71354414500972e-07	7.86898241944866e-07	3.77538292630063e-07
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia_wexlerae	9.57453142617501e-06	6.8909505555164e-06	2.36241127714649e-06	1.24645912742373e-05	1.83474746357014e-05	7.05623269990058e-06	1.54286730120666e-05	3.96115059630731e-05	2.02206067099084e-05	2.23464173922779e-06	6.13830926445156e-06	1.64917861424704e-05	3.85438892708015e-06	5.72181045419831e-06	3.90829543288925e-06	4.83111088751364e-06	4.90020613111564e-08	6.28057797587266e-05	0.0	3.38597795297281e-06	2.69139765741525e-05	3.87491339308791e-06	8.06121840213276e-06	1.21412859261807e-05
k_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Ruminococcus_gnavus	0.0	0.0	0.0	1.94017707032257e-07	0.0	0.0	0.0	1.15143509035041e-05	4.38897192495338e-08	8.67059633297647e-08	1.30564621942787e-06	7.48081030086098e-06	0.0	0.0	2.81502683748126e-07	0.0	6.55632970923824e-06	4.20060256583199e-05	1.64431733603156e-06	1.61676464217637e-07	6.91943754061186e-05	1.79633104716802e-07	1.1922505766028e-08	5.41843923034143e-08
