,,0
gut Firmicutes bacterium CAG:176_63_11,gut Firmicutes bacterium CAG:129,0.7524675133224761
gut Firmicutes bacterium CAG:176_63_11,gut Firmicutes bacterium CAG:176_63_11,1.0
gut Firmicutes bacterium CAG:194,gut Eubacterium sp. CAG:248,0.6905179637299357
gut Firmicutes bacterium CAG:194,gut Firmicutes bacterium CAG:194,0.9999999999999998
gut Firmicutes bacterium CAG:212 / Clostridium sp. 2789STDY5834871,gut Firmicutes bacterium CAG:212 / Clostridium sp. 2789STDY5834871,1.0
gut Firmicutes bacterium CAG:227,gut Firmicutes bacterium CAG:227,1.0
gut Firmicutes bacterium CAG:227,gut Ruminococcus lactaris,0.786415827715291
gut Firmicutes bacterium CAG:238,gut Alistipes sp. An31A,0.7061752862136592
gut Firmicutes bacterium CAG:238,gut Bacteroides plebeius,0.7187781804380692
gut Firmicutes bacterium CAG:238,gut Bacteroides sp. An19 & An51A & An269 & An279 & CAG:702,0.7130740328122925
gut Firmicutes bacterium CAG:238,gut Bacteroides sp. Marseille-P3166 & CAG:598,0.6889020317000114
gut Firmicutes bacterium CAG:238,gut Blautia hydrogenotrophica,0.7061752862136592
gut Firmicutes bacterium CAG:238,gut Clostridium sp. CAG:628,0.8234250587788847
gut Firmicutes bacterium CAG:238,gut Desulfovibrio sp. An276,0.7130740328122925
gut Firmicutes bacterium CAG:238,gut Eubacterium sp. CAG:192,0.6487826941900747
gut Firmicutes bacterium CAG:238,gut Firmicutes bacterium CAG:238,1.0
gut Firmicutes bacterium CAG:238,gut Mediterranea massiliensis ,0.7130740328122925
gut Firmicutes bacterium CAG:238,gut Phascolarctobacterium sp. CAG:266,0.7130740328122925
gut Firmicutes bacterium CAG:238,gut Prevotella sp. CAG:1320,1.0
gut Firmicutes bacterium CAG:238,gut Prevotella sp. CAG:924,0.6889020317000114
gut Firmicutes bacterium CAG:238,gut Prevotella sp. KHD1 & AG:487_50_53 & CAG:487,0.7061752862136592
gut Firmicutes bacterium CAG:238,gut Succinatimonas hippei,0.6889020317000114
gut Firmicutes bacterium CAG:238,gut unclassified Cloacibacillus,0.7130740328122925
gut Firmicutes bacterium CAG:238,gut unclassified Paraprevotella,0.6935723919892492
gut Firmicutes bacterium CAG:238,gut unclassified Sutterella,0.9994254524561909
gut Firmicutes bacterium CAG:238,oral Actinomyces oris 4,0.6484099376866619
gut Firmicutes bacterium CAG:238,oral Candidatus Gracilibacteria bacterium GN02-873,0.6939856016359512
gut Firmicutes bacterium CAG:238,oral Leptotrichia goodfellowii,0.7130740328122925
gut Firmicutes bacterium CAG:238,oral Streptococcus timonensis,0.6691930228338333
gut Firmicutes bacterium CAG:238,oral Veillonella tobetsuensis,0.6943988112826531
gut Firmicutes bacterium CAG:238,oral unclassified Bacteria,0.6813827074115413
gut Firmicutes bacterium CAG:238,oral unclassified Peptoanaerobacter,0.6691930228338333
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Blautia sp. Marseille-P3087 / Ruminococcus sp. 2789STDY5608882,0.6446434667212447
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Clostridium sp. CAG:43,0.6403443328550934
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Coprococcus comes,0.6419028098111487
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,1.0
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Gemmiger formicilis,0.6966197882051663
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Oscillibacter sp. 57_20,0.6592708541510993
gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,gut Ruminococcus sp. 2789STDY5608794 & sp. 2789STDY5834890 / Firmicutes bacterium CAG:56,0.6787563968574568
gut Firmicutes bacterium CAG:240,gut Anaerofilum sp. An201,0.6889020317000114
gut Firmicutes bacterium CAG:240,gut Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,0.7070017055070632
gut Firmicutes bacterium CAG:240,gut Clostridiales bacterium 41_21_two_genomes,1.0
gut Firmicutes bacterium CAG:240,gut Clostridium sp. CAG:354_28_25,0.9994254524561909
gut Firmicutes bacterium CAG:240,gut Clostridium sp. CAG:411,0.7130740328122925
gut Firmicutes bacterium CAG:240,gut Clostridium sp. CAG:440,0.7130740328122925
gut Firmicutes bacterium CAG:240,gut Clostridium sp. CAG:575,0.7130740328122925
gut Firmicutes bacterium CAG:240,gut Dialister succinatiphilus,1.0
gut Firmicutes bacterium CAG:240,gut Firmicutes bacterium CAG:240,1.0
gut Firmicutes bacterium CAG:240,gut Odoribacter laneus,0.7130740328122925
gut Firmicutes bacterium CAG:240,gut Prevotella sp. CAG:386,1.0
gut Firmicutes bacterium CAG:240,gut Rhodospirillum sp. UNK.MGS-17 / Azospirillum sp. 47_25 & CAG:260,0.7130740328122925
gut Firmicutes bacterium CAG:240,gut unclassified Marvinbryantia,0.7130740328122925
gut Firmicutes bacterium CAG:240,oral Bifidobacterium breve,0.6484099376866619
gut Firmicutes bacterium CAG:240,oral Prevotella multisaccharivorax,1.0
gut Firmicutes bacterium CAG:272,gut Bacteroidales bacterium 55_9,0.9999999999999999
gut Firmicutes bacterium CAG:272,gut Bacteroides stercorirosoris,0.9999999999999999
gut Firmicutes bacterium CAG:272,gut Firmicutes bacterium CAG:272,0.9999999999999999
gut Firmicutes bacterium CAG:272,gut Ruminococcaceae bacterium D5,0.7130740328122925
gut Firmicutes bacterium CAG:272,gut Ruminococcus sp. CAG:382,0.9999999999999999
gut Firmicutes bacterium CAG:272,gut Ruminococcus sp. CAG:403,0.6889020317000114
gut Firmicutes bacterium CAG:272,gut unclassified Actinobacteria,0.7130740328122925
gut Firmicutes bacterium CAG:272,gut unclassified Ruminococcus,0.9999999999999999
gut Firmicutes bacterium CAG:272,gut unclassified Verrucomicrobia,0.9999999999999999
gut Firmicutes bacterium CAG:321,gut Christensenellaceae bacterium Phil1 & Clostridium sp. CAG:226,0.900223613449132
gut Firmicutes bacterium CAG:321,gut Clostridium sp. CAG:138,0.6904271853603455
gut Firmicutes bacterium CAG:321,gut Firmicutes bacterium CAG:321,0.9999999999999998
gut Firmicutes bacterium CAG:341,gut Clostridium hylemonae,0.7950392480769409
gut Firmicutes bacterium CAG:341,gut Clostridium sp. 27_14,0.8229519619338523
gut Firmicutes bacterium CAG:341,gut Clostridium sp. CAG:568,0.9999999999999999
gut Firmicutes bacterium CAG:341,gut Coprococcus eutactus 1,0.6621636213133165
gut Firmicutes bacterium CAG:341,gut Desulfovibrio sp. 92-2,0.9984417608102844
gut Firmicutes bacterium CAG:341,gut Firmicutes bacterium CAG:341,0.9999999999999999
gut Firmicutes bacterium CAG:341,gut Megasphaera sp. ASD88 & An286,0.7076569090599165
gut Firmicutes bacterium CAG:341,gut Pseudoflavonifractor capillosus,0.7950392480769409
gut Firmicutes bacterium CAG:341,gut Roseburia sp. CAG:303,0.9999999999999999
gut Firmicutes bacterium CAG:341,gut Ruminococcus sp. CAG:330,0.7879073963964619
gut Firmicutes bacterium CAG:341,gut Streptococcus australis,0.6719906505648617
gut Firmicutes bacterium CAG:341,gut Subdoligranulum sp. CAG:314,0.6719906505648617
gut Firmicutes bacterium CAG:341,oral Neisseria cinerea,0.872393763426829
gut Firmicutes bacterium CAG:341,oral Neisseria meningitidis,0.6486170627191274
gut Firmicutes bacterium CAG:341,oral unclassified Sanguibacter,0.6486170627191274
gut Firmicutes bacterium CAG:345,gut Anaerococcus obesiensis == vaginalis,0.9999999999999999
gut Firmicutes bacterium CAG:345,gut Blautia hansenii,0.9999999999999999
gut Firmicutes bacterium CAG:345,gut Clostridium neonatale,0.9999999999999999
gut Firmicutes bacterium CAG:345,gut Enterococcus gallinarum,0.7130740328122925
gut Firmicutes bacterium CAG:345,gut Eubacteriaceae bacterium CHKCI004 & Eubacterium sp. An3,0.9999999999999999
gut Firmicutes bacterium CAG:345,gut Firmicutes bacterium CAG:345,0.9999999999999999
gut Firmicutes bacterium CAG:345,gut unclassified Niameybacter,0.7130740328122925
gut Firmicutes bacterium CAG:41 / Clostridium sp. 2789STDY5834935 & sp. 2789STDY5608853,gut Firmicutes bacterium CAG:41 / Clostridium sp. 2789STDY5834935 & sp. 2789STDY5608853,1.0
gut Firmicutes bacterium CAG:41 / Clostridium sp. 2789STDY5834935 & sp. 2789STDY5608853,gut Ruminococcus sp. Marseille-P328 / Blautia sp. 2789STDY5608844 & sp. 2789STDY5608844,0.687716140601944
gut Firmicutes bacterium CAG:65 / Clostridium sp. 2789STDY5608883,gut Firmicutes bacterium CAG:65 / Clostridium sp. 2789STDY5608883,1.0
gut Firmicutes bacterium CAG:83,gut Firmicutes bacterium CAG:83,1.0
gut Firmicutes bacterium CAG:94,gut Firmicutes bacterium CAG:94,1.0
gut Firmicutes bacterium CAG:95,gut Eubacterium sp. CAG:248,0.6534197264218864
gut Firmicutes bacterium CAG:95,gut Firmicutes bacterium CAG:95,1.0
gut Flavonifractor plautii,gut Flavonifractor plautii,0.9999999999999998
gut Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,gut Alistipes finegoldii,0.6547862347370385
gut Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,gut Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,0.9999999999999999
gut Flavonifractor sp. 2789STDY5834895 & sp. 2789STDY5834937 /  Clostridium sp. 2789STDY5608878,gut Oscillibacter sp. 57_20,0.6412716256692482
gut Flavonifractor sp. 2789STDY5834931,gut Flavonifractor sp. 2789STDY5834931,0.9999999999999999
gut Fusicatenibacter saccharivorans,gut Fusicatenibacter saccharivorans,0.9999999999999998
gut Fusobacterium mortiferum,gut Fusobacterium mortiferum,1.0
gut Fusobacterium mortiferum,gut Prevotella sp. CAG:1092,0.6822091267049452
gut Fusobacterium mortiferum,gut Prevotella stercorea,0.6822091267049452
gut Fusobacterium mortiferum,gut unclassified Faecalitalea,0.7187781804380692
gut Fusobacterium mortiferum,oral Candida dubliniensis,0.7130740328122925
gut Fusobacterium mortiferum,oral Enterobacter cancerogenus,0.7130740328122925
gut Fusobacterium mortiferum,oral Klebsiella pneumoniae,0.7130740328122925
gut Fusobacterium mortiferum,oral Peptostreptococcaceae bacterium oral taxon 113,0.6889020317000114
gut Fusobacterium nucleatum subsp. animalis,gut Alistipes sp. CAG:514,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Anaeroglobus geminatus,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Atopobium parvulum,1.0
gut Fusobacterium nucleatum subsp. animalis,gut Campylobacter concisus 2,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Colibacter massiliensis,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Fusobacterium nucleatum subsp. animalis,1.0
gut Fusobacterium nucleatum subsp. animalis,gut Fusobacterium nucleatum subsp. polymorphum,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Gemella sanguinis,0.8094687018504291
gut Fusobacterium nucleatum subsp. animalis,gut Granulicatella adiacens,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Lachnoanaerobaculum saburreum,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Morganella morganii,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Prevotella denticola,0.7130740328122925
gut Fusobacterium nucleatum subsp. animalis,gut Slackia exigua,0.7945661512319085
gut Fusobacterium nucleatum subsp. animalis,gut Solobacterium moorei,0.7950392480769409
gut Fusobacterium nucleatum subsp. animalis,gut Streptococcus infantis,0.9994254524561909
gut Fusobacterium nucleatum subsp. animalis,gut Streptococcus mitis,0.8234250587788847
gut Fusobacterium nucleatum subsp. polymorphum,gut Alistipes sp. CAG:514,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Anaeroglobus geminatus,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Atopobium parvulum,0.7130740328122925
gut Fusobacterium nucleatum subsp. polymorphum,gut Campylobacter concisus 2,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Colibacter massiliensis,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Fusobacterium nucleatum subsp. animalis,0.7130740328122925
gut Fusobacterium nucleatum subsp. polymorphum,gut Fusobacterium nucleatum subsp. polymorphum,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Granulicatella adiacens,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Lachnoanaerobaculum saburreum,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Morganella morganii,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Parvimonas micra,0.7130740328122925
gut Fusobacterium nucleatum subsp. polymorphum,gut Peptoniphilus senegalensis,0.7130740328122925
gut Fusobacterium nucleatum subsp. polymorphum,gut Prevotella denticola,0.9999999999999999
gut Fusobacterium nucleatum subsp. polymorphum,gut Streptococcus infantis,0.6889020317000114
gut Gemella sanguinis,gut Atopobium parvulum,0.809468701850429
gut Gemella sanguinis,gut Fusobacterium nucleatum subsp. animalis,0.809468701850429
gut Gemella sanguinis,gut Gemella sanguinis,0.9999999999999999
gut Gemella sanguinis,gut Streptococcus infantis,0.8085225081603642
gut Gemella sanguinis,gut Streptococcus mitis,0.9996104402025712
gut Gemmiger formicilis,gut Firmicutes bacterium CAG:24 / Clostridium sp. 2789STDY5834869 & 2789STDY5834922,0.6966197882051665
gut Gemmiger formicilis,gut Gemmiger formicilis,1.0
gut Gordonibacter urolithinfaciens,gut Gordonibacter urolithinfaciens,1.0
gut Granulicatella adiacens,gut Alistipes sp. CAG:514,0.9999999999999999
gut Granulicatella adiacens,gut Anaeroglobus geminatus,0.9999999999999999
gut Granulicatella adiacens,gut Atopobium parvulum,0.7130740328122925
gut Granulicatella adiacens,gut Campylobacter concisus 2,0.9999999999999999
gut Granulicatella adiacens,gut Colibacter massiliensis,0.9999999999999999
gut Granulicatella adiacens,gut Fusobacterium nucleatum subsp. animalis,0.7130740328122925
gut Granulicatella adiacens,gut Fusobacterium nucleatum subsp. polymorphum,0.9999999999999999
gut Granulicatella adiacens,gut Granulicatella adiacens,0.9999999999999999
gut Granulicatella adiacens,gut Lachnoanaerobaculum saburreum,0.9999999999999999
gut Granulicatella adiacens,gut Morganella morganii,0.9999999999999999
gut Granulicatella adiacens,gut Parvimonas micra,0.7130740328122925
gut Granulicatella adiacens,gut Peptoniphilus senegalensis,0.7130740328122925
gut Granulicatella adiacens,gut Prevotella denticola,0.9999999999999999
gut Granulicatella adiacens,gut Streptococcus infantis,0.6889020317000114
gut Haemophilus parainfluenzae,gut Haemophilus parainfluenzae,1.0
gut Haemophilus parainfluenzae,gut Veillonella parvula,0.6395579263947366
gut Holdemanella biformis,gut Dialister sp. CAG:486,0.6783796971907282
gut Holdemanella biformis,gut Holdemanella biformis,1.0
gut Holdemanella biformis,gut Prevotella copri 2,0.7545865421210751
gut Holdemanella biformis,gut Prevotella sp. CAG:604,0.7602583104690185
gut Holdemanella biformis,gut unclassified Olsenella,0.7980472210319063
gut Holdemania filiformis,gut Holdemania filiformis,1.0
gut Holdemania massiliensis,gut Holdemania massiliensis,0.9999999999999999
gut Hungatella hathewayi 1,gut Dialister sp. CAG:357,0.7130740328122925
gut Hungatella hathewayi 1,gut Hungatella hathewayi 1,0.9999999999999999
gut Hungatella hathewayi 1,gut unclassified Desulfovibrionales,0.6889020317000114
gut Hungatella hathewayi 2,gut Hungatella hathewayi 2,0.9999999999999999
gut Intestinibacter bartlettii,gut Intestinibacter bartlettii,0.9999999999999998
gut Intestinimonas butyriciproducens,gut Anaeromassilibacillus sp. Marseille-P3371 & Clostridia bacterium UC5.1-1E11,0.7073742984732312
gut Intestinimonas butyriciproducens,gut Clostridium sp. CAG:273,0.708222130233287
gut Intestinimonas butyriciproducens,gut Intestinimonas butyriciproducens,1.0
gut Intestinimonas butyriciproducens,gut Lactobacillus johnsonii,0.6663957634038671
gut Intestinimonas butyriciproducens,gut Parabacteroides johnsonii,0.6745914704177399
gut Intestinimonas massiliensis,gut Clostridium sp. 27_14,0.6691930228338333
gut Intestinimonas massiliensis,gut Clostridium sp. KLE 1755 & Clostridiales bacterium VE202-27,0.6710950731309625
gut Intestinimonas massiliensis,gut Intestinimonas massiliensis,1.0
gut Intestinimonas massiliensis,oral Neisseria cinerea,0.7208766716196138
gut Klebsiella michiganensis 2,gut Klebsiella michiganensis 2,1.0
gut Klebsiella michiganensis 2,oral Selenomonas sp. oral taxon 892,0.6889020317000114
gut Klebsiella michiganensis 2,oral unclassified Propionibacteriales,0.6889020317000114
gut Klebsiella oxytoca,gut Klebsiella oxytoca,0.9999999999999999
gut Klebsiella pneumoniae,gut Klebsiella pneumoniae,1.0
gut Klebsiella quasipneumoniae,plasma Nicotinic acid,0.6889020317000114
gut Klebsiella quasipneumoniae,gut Clostridium clostridioforme 2,0.7130740328122925
gut Klebsiella quasipneumoniae,gut Enterobacter kobei,0.7130740328122925
gut Klebsiella quasipneumoniae,gut Enterobacter ludwigii,0.7130740328122925
gut Klebsiella quasipneumoniae,gut Klebsiella quasipneumoniae,1.0
gut Klebsiella quasipneumoniae,oral Lactobacillus mucosae,0.6889020317000114
gut Klebsiella variicola,gut Klebsiella variicola,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Alistipes sp. CAG:514,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Anaeroglobus geminatus,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Atopobium parvulum,0.7130740328122925
gut Lachnoanaerobaculum saburreum,gut Campylobacter concisus 2,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Colibacter massiliensis,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Fusobacterium nucleatum subsp. animalis,0.7130740328122925
gut Lachnoanaerobaculum saburreum,gut Fusobacterium nucleatum subsp. polymorphum,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Granulicatella adiacens,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Lachnoanaerobaculum saburreum,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Morganella morganii,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Parvimonas micra,0.7130740328122925
gut Lachnoanaerobaculum saburreum,gut Peptoniphilus senegalensis,0.7130740328122925
gut Lachnoanaerobaculum saburreum,gut Prevotella denticola,0.9999999999999999
gut Lachnoanaerobaculum saburreum,gut Streptococcus infantis,0.6889020317000114
gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,gut Eubacterium ventriosum,0.7264639875785797
gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,0.9999999999999998
gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,gut Roseburia intestinalis,0.739120563563781
gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,gut Roseburia inulinivorans,0.6461331525425278
gut Lachnospira sp. 2789STDY5834967 / Clostridiales bacterium KLE1615 & 41_12_two_minus,gut unclassified Clostridium,0.6834818538340195
